"Time","EventSeriesID","TaskType","ObjectType","ObjectName","ObjectID","Warning"
"2021-08-24T19:10:25.649Z","5eea1d75-b170-4900-9dd0-c8e253411084","Backup","WindowsFileset","ALL","Fileset:::87b3e291-797a-484a-b2ba-9d425ad2f561","Encountered 1 errors while performing metadata scan for fileset 'ALL' on 'am1-danibudi-w1.rubrikdemo.com'."
"2021-08-24T19:09:20.547Z","cdc26649-cb77-4bf3-99f7-d0934ddba6bf","Backup","WindowsFileset","Everything","Fileset:::5842322f-6c0f-417e-b12a-6a2f2cd4d3af","Encountered 1 errors while performing metadata scan for fileset 'Everything' on 'am1-danibudi-w1.rubrikdemo.com'."
"2021-08-24T19:19:50.017Z","cd5d7aae-243e-4b4b-812a-bde18f03504e","Backup","VmwareVm","am1-johnaffa-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1583509","Cannot establish a connection with the Rubrik Backup Service. Reason: Failed to retrieve certificate from VM am1-johnaffa-w1"
"2021-08-24T19:19:50.017Z","cd5d7aae-243e-4b4b-812a-bde18f03504e","Backup","VmwareVm","am1-johnaffa-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1583509","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-24T19:21:53.999Z","704b2a88-16e9-41d5-a660-a888faf6c05c","Backup","VmwareVm","am1-jefffaze-l1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1257504","The guest OS on virtual machine 'am1-jefffaze-l1' is not running or this virtual machine does not have VMware Tools installed."
"2021-08-24T19:33:57.213Z","71b67183-18d8-47fa-be83-9878c1054207","Backup","VmwareVm","am1-jakerobi-l1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1476556","Failed pre-backup script cleanup for vSphere VM 'am1-jakerobi-l1'"
"2021-08-24T19:40:24.401Z","e155d1e7-8df7-48a3-bf67-28c90d7b8bf3","Backup","LinuxFileset","Everything","Fileset:::b091c359-e789-4415-bf37-3a54a4d0b3a1","Encountered 37 errors while performing metadata scan for fileset 'Everything' on 'am1-chriculv-l1.rubrikdemo.com'."
"2021-08-24T19:40:24.401Z","e155d1e7-8df7-48a3-bf67-28c90d7b8bf3","Backup","LinuxFileset","Everything","Fileset:::b091c359-e789-4415-bf37-3a54a4d0b3a1","Found 1 errors while retrieving data for fileset 'Everything' from 'am1-chriculv-l1.rubrikdemo.com'."
"2021-08-24T19:43:39.814Z","05c059bb-d019-4311-92fa-8edda6b31b4b","Backup","VmwareVm","am1-zakpelle-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-3698","The guest OS on virtual machine 'am1-zakpelle-w1' is not running or this virtual machine does not have VMware Tools installed."
"2021-08-24T19:40:40.154Z","9fa7a19c-4f4c-4456-bfb6-7912df3fcbd2","Backup","VmwareVm","am1-jasoburr-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-101","Cannot establish a connection with the Rubrik Backup Service. Reason: Futures timed out after [10000 milliseconds]"
"2021-08-24T19:40:40.154Z","9fa7a19c-4f4c-4456-bfb6-7912df3fcbd2","Backup","VmwareVm","am1-jasoburr-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-101","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-24T19:43:32.688Z","c4fe2407-5dbd-47ed-9e98-ec24910a270c","Backup","VmwareVm","am1-marcfaus-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-105","Cannot establish a connection with the Rubrik Backup Service. Reason: socket open() error: Connection refused"
"2021-08-24T19:43:32.688Z","c4fe2407-5dbd-47ed-9e98-ec24910a270c","Backup","VmwareVm","am1-marcfaus-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-105","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-24T19:49:30.221Z","6a82d94f-607f-44cf-a535-85a2e98ccebc","Backup","VmwareVm","am1-chrinull-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1564599","Cannot establish a connection with the Rubrik Backup Service. Reason: socket open() error: Connection refused"
"2021-08-24T19:49:30.221Z","6a82d94f-607f-44cf-a535-85a2e98ccebc","Backup","VmwareVm","am1-chrinull-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1564599","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-24T19:51:52.196Z","b9c8bc22-e438-4d15-a400-3e9222f4e3bb","Backup","VmwareVm","am1-julizgod-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-4588","Cannot establish a connection with the Rubrik Backup Service. Reason: socket open() error: Connection refused"
"2021-08-24T19:51:52.196Z","b9c8bc22-e438-4d15-a400-3e9222f4e3bb","Backup","VmwareVm","am1-julizgod-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-4588","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-24T19:57:55.009Z","1b3dc6a2-8d4f-4d69-ac2c-7f5d265be869","Backup","VmwareVm","am1-jakereib-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1516901","Cannot establish a connection with the Rubrik Backup Service. Reason: socket open() error: Connection refused"
"2021-08-24T19:57:55.009Z","1b3dc6a2-8d4f-4d69-ac2c-7f5d265be869","Backup","VmwareVm","am1-jakereib-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1516901","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-24T19:59:16.023Z","e1ec41cb-3c67-4c6c-b1e9-3938261348a1","Backup","VmwareVm","am1-chenchou-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1617424","Cannot establish a connection with the Rubrik Backup Service. Reason: socket open() error: Connection refused"
"2021-08-24T19:59:16.023Z","e1ec41cb-3c67-4c6c-b1e9-3938261348a1","Backup","VmwareVm","am1-chenchou-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1617424","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-24T19:59:13.608Z","67e23d08-626d-4649-846a-4de07843ee77","Backup","VmwareVm","am1-briamisl-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1495304","Cannot establish a connection with the Rubrik Backup Service. Reason: socket open() error: Connection refused"
"2021-08-24T19:59:13.608Z","67e23d08-626d-4649-846a-4de07843ee77","Backup","VmwareVm","am1-briamisl-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1495304","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-24T19:51:55.804Z","71abae49-2756-4939-beac-a8163577ab38","Backup","VmwareVm","am1-briasmal-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1497348","Requested VSS snapshot failed. Taking a crash-consistent snapshot"
"2021-08-24T19:51:55.804Z","71abae49-2756-4939-beac-a8163577ab38","Backup","VmwareVm","am1-briasmal-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1497348","Unable to capture a VSS consistent snapshot using the Rubrik Backup Service. The snapshot is crash consistent"
"2021-08-24T20:03:19.696Z","9f366162-7243-495f-86d6-e26bfccf26f3","Backup","VmwareVm","am1-robewest-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1585693","Cannot establish a connection with the Rubrik Backup Service. Reason: Failed to retrieve certificate from VM am1-robewest-w1"
"2021-08-24T20:03:19.696Z","9f366162-7243-495f-86d6-e26bfccf26f3","Backup","VmwareVm","am1-robewest-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1585693","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-24T20:04:11.056Z","7ccbb54e-f1ba-4a88-917c-607ded1bd241","Backup","VmwareVm","am1-jasopope-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-4495","Cannot establish a connection with the Rubrik Backup Service. Reason: socket open() error: Connection refused"
"2021-08-24T20:04:11.056Z","7ccbb54e-f1ba-4a88-917c-607ded1bd241","Backup","VmwareVm","am1-jasopope-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-4495","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-24T20:05:42.179Z","8491fb13-a562-4707-9ad5-dd1334282621","Backup","VmwareVm","am1-davedued-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1594750","Cannot establish a connection with the Rubrik Backup Service. Reason: Failed to retrieve certificate from VM am1-davedued-w1"
"2021-08-24T20:05:42.179Z","8491fb13-a562-4707-9ad5-dd1334282621","Backup","VmwareVm","am1-davedued-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1594750","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-24T20:07:37.562Z","ebf9c4e9-bec9-4d53-b38f-fc1e238a83ab","Backup","VmwareVm","am1-xavivand-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1480083","Cannot establish a connection with the Rubrik Backup Service. Reason: socket open() error: Connection refused"
"2021-08-24T20:07:37.562Z","ebf9c4e9-bec9-4d53-b38f-fc1e238a83ab","Backup","VmwareVm","am1-xavivand-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1480083","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-24T20:07:45.741Z","e70278a2-6691-4846-ae7b-b1fa09414c68","Backup","VmwareVm","am1-jasoburr-l1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-132238","The guest OS on virtual machine 'am1-jasoburr-l1' is not running or this virtual machine does not have VMware Tools installed."
"2021-08-24T20:10:55.287Z","77104ff1-7389-4a49-b220-5024258d8971","Backup","VmwareVm","am1-samerast-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1470930","Cannot establish a connection with the Rubrik Backup Service. Reason: socket open() error: Connection refused"
"2021-08-24T20:10:55.287Z","77104ff1-7389-4a49-b220-5024258d8971","Backup","VmwareVm","am1-samerast-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1470930","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-24T20:13:40.601Z","8acd6b71-3994-484a-8717-1a319fa90995","Backup","VmwareVm","am1-pravchat-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-159098","Cannot establish a connection with the Rubrik Backup Service. Reason: socket open() error: Connection refused"
"2021-08-24T20:13:40.601Z","8acd6b71-3994-484a-8717-1a319fa90995","Backup","VmwareVm","am1-pravchat-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-159098","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-24T20:04:11.479Z","2891921d-e9f5-4f63-9888-4730b6621fc3","Backup","VmwareVm","am1-danibudi-l1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-4446","Taking a full backup of disk '[amer1-personal02-purex50] am1-danibudi-l1/am1-danibudi-l1.vmdk' from virtual machine 'am1-danibudi-l1' because the current change id was not found. In particular this happens whenever change block tracking is reset"
"2021-08-24T20:23:16.689Z","de2341b0-c6dd-4738-9297-2661b3e8bc4e","Backup","VmwareVm","am1-josegil-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1251605","Cannot establish a connection with the Rubrik Backup Service. Reason: socket open() error: Connection refused"
"2021-08-24T20:23:16.689Z","de2341b0-c6dd-4738-9297-2661b3e8bc4e","Backup","VmwareVm","am1-josegil-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1251605","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-24T20:25:56.124Z","029acf73-3690-4c2b-8692-8ca89e5e2dce","Backup","VmwareVm","am1-lab-dc1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-586","Cannot establish a connection with the Rubrik Backup Service. Reason: socket open() error: Connection refused"
"2021-08-24T20:25:56.124Z","029acf73-3690-4c2b-8692-8ca89e5e2dce","Backup","VmwareVm","am1-lab-dc1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-586","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-24T20:30:04.028Z","2690d58d-889c-4bd5-94e8-b67b272b93ba","Backup","VmwareVm","am1-deviderr-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-4570","Cannot establish a connection with the Rubrik Backup Service. Reason: socket open() error: Connection refused"
"2021-08-24T20:30:04.028Z","2690d58d-889c-4bd5-94e8-b67b272b93ba","Backup","VmwareVm","am1-deviderr-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-4570","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-24T20:31:26.087Z","ba4d402b-8c3a-402a-b124-fc2157fa8357","Backup","VmwareVm","am1-rickaror-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1374058","Cannot establish a connection with the Rubrik Backup Service. Reason: socket open() error: Connection refused"
"2021-08-24T20:31:26.087Z","ba4d402b-8c3a-402a-b124-fc2157fa8357","Backup","VmwareVm","am1-rickaror-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1374058","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-24T20:34:35.596Z","bf84938e-5691-4256-8eaf-640c744d0ec4","Backup","VmwareVm","am1-justwarf-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1363011","Cannot establish a connection with the Rubrik Backup Service. Reason: socket open() error: Connection refused"
"2021-08-24T20:34:35.596Z","bf84938e-5691-4256-8eaf-640c744d0ec4","Backup","VmwareVm","am1-justwarf-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1363011","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-24T20:26:19.329Z","dbddfa6c-158d-433d-9234-f86906c7da53","Backup","LinuxFileset","/","Fileset:::2f616676-cf29-4f98-b76c-55abda2d5997","Encountered 41 errors while performing metadata scan for fileset '/' on 'am1-drewhutt-l1'."
"2021-08-24T20:26:19.329Z","dbddfa6c-158d-433d-9234-f86906c7da53","Backup","LinuxFileset","/","Fileset:::2f616676-cf29-4f98-b76c-55abda2d5997","Found 2 errors while retrieving data for fileset '/' from 'am1-drewhutt-l1'."
"2021-08-24T20:35:21.087Z","c22f1d6c-917d-42ab-9c66-294959d161e9","Backup","VmwareVm","am1-rayfelix-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-4534","Cannot establish a connection with the Rubrik Backup Service. Reason: socket open() error: Connection refused"
"2021-08-24T20:35:21.087Z","c22f1d6c-917d-42ab-9c66-294959d161e9","Backup","VmwareVm","am1-rayfelix-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-4534","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-24T20:38:56.866Z","05549466-53c6-452b-95bc-d0a3fee40751","Backup","VmwareVm","am1-paulbens-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-652765","Cannot establish a connection with the Rubrik Backup Service. Reason: Failed to verify Rubrik cluster certificate on host '172.24.16.85'."
"2021-08-24T20:38:56.866Z","05549466-53c6-452b-95bc-d0a3fee40751","Backup","VmwareVm","am1-paulbens-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-652765","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-24T20:40:57.603Z","4dc3d403-2297-4460-a5c9-2e2de0e14c42","Backup","VmwareVm","am1-stefnobb-l1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-4539","Change block tracking has been reset for am1-stefnobb-l1."
"2021-08-24T20:40:57.603Z","4dc3d403-2297-4460-a5c9-2e2de0e14c42","Backup","VmwareVm","am1-stefnobb-l1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-4539","Change block tracking has been reset from virtual machine 'am1-stefnobb-l1'. Next backup is going to be a full backup of this disk"
"2021-08-24T20:40:57.603Z","4dc3d403-2297-4460-a5c9-2e2de0e14c42","Backup","VmwareVm","am1-stefnobb-l1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-4539","Taking a full backup of disk '[amer1-personal01-purex50] am1-stefnobb-l1/am1-stefnobb-l1.vmdk' from virtual machine 'am1-stefnobb-l1' because the current change id was not found. In particular this happens whenever change block tracking is reset"
"2021-08-24T20:42:25.365Z","3eca8b36-b74e-4ffc-8054-84b9048e1888","Backup","VmwareVm","am1-win16-1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-830","Cannot establish a connection with the Rubrik Backup Service. Reason: socket open() error: Connection refused"
"2021-08-24T20:42:25.365Z","3eca8b36-b74e-4ffc-8054-84b9048e1888","Backup","VmwareVm","am1-win16-1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-830","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-24T20:45:37.655Z","6fa10a77-e64a-4663-8714-e1fa55914043","Backup","VmwareVm","am1-maurmatt-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-536921","Cannot establish a connection with the Rubrik Backup Service. Reason: socket open() error: Connection refused"
"2021-08-24T20:45:37.655Z","6fa10a77-e64a-4663-8714-e1fa55914043","Backup","VmwareVm","am1-maurmatt-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-536921","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-24T20:53:09.144Z","eb345e91-6178-488b-8853-355fd23c4225","Backup","VmwareVm","am1-lab-iis16-1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-591","Cannot establish a connection with the Rubrik Backup Service. Reason: socket open() error: Connection refused"
"2021-08-24T20:53:09.144Z","eb345e91-6178-488b-8853-355fd23c4225","Backup","VmwareVm","am1-lab-iis16-1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-591","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-24T20:53:24.805Z","84473960-f9c8-4367-927e-b5ff35415e67","Backup","VmwareVm","am1-marccrev-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1558072","Cannot establish a connection with the Rubrik Backup Service. Reason: socket open() error: Connection refused"
"2021-08-24T20:53:24.805Z","84473960-f9c8-4367-927e-b5ff35415e67","Backup","VmwareVm","am1-marccrev-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1558072","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-24T20:50:50.435Z","bc65f058-9fb4-4662-a2b6-7b399cb264dd","Backup","VmwareVm","am1-richbrum-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-133163","Cannot establish a connection with the Rubrik Backup Service. Reason: socket open() error: Connection refused"
"2021-08-24T20:50:50.435Z","bc65f058-9fb4-4662-a2b6-7b399cb264dd","Backup","VmwareVm","am1-richbrum-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-133163","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-24T21:01:27.669Z","7fb00207-ab1d-44d4-b92b-613c2b40e2dd","Backup","VmwareVm","am1-carlnorw-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-4461","Cannot establish a connection with the Rubrik Backup Service. Reason: socket open() error: Connection refused"
"2021-08-24T21:01:27.669Z","7fb00207-ab1d-44d4-b92b-613c2b40e2dd","Backup","VmwareVm","am1-carlnorw-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-4461","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-24T21:13:30.201Z","778a14b3-2641-40bc-9129-ffccbffc907d","Backup","VmwareVm","am1-juliwill-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1573514","Cannot establish a connection with the Rubrik Backup Service. Reason: socket open() error: Connection refused"
"2021-08-24T21:13:30.201Z","778a14b3-2641-40bc-9129-ffccbffc907d","Backup","VmwareVm","am1-juliwill-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1573514","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-24T21:17:26.445Z","3c568398-8d71-42c1-bbc3-0b1185be637b","Backup","VmwareVm","am1-jefflyne-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1525757","Cannot establish a connection with the Rubrik Backup Service. Reason: socket open() error: Connection refused"
"2021-08-24T21:17:26.445Z","3c568398-8d71-42c1-bbc3-0b1185be637b","Backup","VmwareVm","am1-jefflyne-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1525757","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-24T21:18:23.311Z","15eff1f0-324b-4c06-b610-48c2f6c63441","Backup","VmwareVm","am1-robebaxt-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1523785","Cannot establish a connection with the Rubrik Backup Service. Reason: socket open() error: Connection refused"
"2021-08-24T21:18:23.311Z","15eff1f0-324b-4c06-b610-48c2f6c63441","Backup","VmwareVm","am1-robebaxt-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1523785","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-24T21:22:40.315Z","415af3a3-a776-4c3e-866a-781258097c45","Backup","VmwareVm","am1-stevhill-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-35038","Cannot establish a connection with the Rubrik Backup Service. Reason: socket open() error: Connection refused"
"2021-08-24T21:22:40.315Z","415af3a3-a776-4c3e-866a-781258097c45","Backup","VmwareVm","am1-stevhill-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-35038","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-24T21:28:22.196Z","f5c5fe74-2db1-464f-ad22-fceb4e491176","Backup","VmwareVm","am1-lab-sp13-1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-14337","Cannot establish a connection with the Rubrik Backup Service. Reason: Failed to retrieve certificate from VM am1-lab-sp13-1"
"2021-08-24T21:28:22.196Z","f5c5fe74-2db1-464f-ad22-fceb4e491176","Backup","VmwareVm","am1-lab-sp13-1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-14337","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-24T21:31:03.278Z","f0ad5cf3-55be-461c-bf4c-5948ea651ac7","Backup","VmwareVm","am1-lab-sql16-1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-589","Cannot establish a connection with the Rubrik Backup Service. Reason: socket open() error: Connection refused"
"2021-08-24T21:31:03.278Z","f0ad5cf3-55be-461c-bf4c-5948ea651ac7","Backup","VmwareVm","am1-lab-sql16-1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-589","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-24T21:31:36.232Z","2d4d9220-fa15-4c8b-b9f5-6d30d66319d5","Backup","VmwareVm","am1-lab-dc2","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-587","Cannot establish a connection with the Rubrik Backup Service. Reason: socket open() error: Connection refused"
"2021-08-24T21:31:36.232Z","2d4d9220-fa15-4c8b-b9f5-6d30d66319d5","Backup","VmwareVm","am1-lab-dc2","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-587","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-24T21:31:15.246Z","54fba131-8fc7-4081-ac8d-11d8608bde80","Backup","VmwareVm","am1-chrilumn-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-727","Cannot establish a connection with the Rubrik Backup Service. Reason: Failed to retrieve certificate from VM am1-chrilumn-w1"
"2021-08-24T21:31:15.246Z","54fba131-8fc7-4081-ac8d-11d8608bde80","Backup","VmwareVm","am1-chrilumn-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-727","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-24T21:34:30.370Z","9f4fd49f-2652-4553-8015-38d03091c413","Backup","VmwareVm","am1-zakpelle-l1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-3697","The guest OS on virtual machine 'am1-zakpelle-l1' is not running or this virtual machine does not have VMware Tools installed."
"2021-08-24T21:26:29.923Z","d5007d77-08e4-4cfc-aaa2-650ed5e798e6","Backup","LinuxFileset","/","Fileset:::c423eced-4658-4996-afb9-dc629d3ba387","Encountered 45 errors while performing metadata scan for fileset '/' on 'am1-joelspro-l1'."
"2021-08-24T21:26:29.923Z","d5007d77-08e4-4cfc-aaa2-650ed5e798e6","Backup","LinuxFileset","/","Fileset:::c423eced-4658-4996-afb9-dc629d3ba387","Found 21 errors while retrieving data for fileset '/' from 'am1-joelspro-l1'."
"2021-08-24T21:43:14.121Z","70bcced0-e863-4c0c-a86e-a45a2ae94a50","Backup","VmwareVm","am1-jakerobi-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1476551","Cannot establish a connection with the Rubrik Backup Service. Reason: Failed to retrieve certificate from VM am1-jakerobi-w1"
